BookAbbrev	Chapter	Verse	VerseText_1609
Jer	6	15	The Avere confounded , becaufe thcy did abemiration : yea rather the, were not cenfounded with contufion, and they krew not how 2 biuts 5 in.the-midday : woewvnto vs , becaufe the day is declined, becanfe the Jfa. 56, Matt, . fa. 3, { Lappoinced watchmen ouer you, Heare yee the voice of the trumpet. ities’, called The bellowes haue failed , the beadiscanfumed inthe fire , the founder them reprobate filuer, becaute our Lerd hath reieGed them, OF TEREMIE, 343 bfuth , for the which thing, they thal fal among them that fal: in the :5) After al the time of theit vifitation , they fhal fal downe , faith our Lotd,
Jer	6	18	Thus (Prophets of faith our Lord ; Stand ye vpomthe waies , and fee, andaske of the old the ald rea- pathes, which is the good way , and walke ye init: and you thal find ment Chritt refre(hing for your foules. And they faid : We wil not walke,
Jer	6	14	And tani hs ren ' And they faid : We wil not heare, 18. (6) Therfore heare ye, o Gen- the lewes,who tiles ,and thou congregation know , what great things I wil doc to ‘til contem~ them,
Jer	6	19	Heare o earth: Behold I wil bring euils vpon this people, the iningstac Gen- fruits of their cogitations : becaufe they hauc not heard my words,and ys, 26 called ES u bf y oe &K they heare &:. they haue caft aff my law.
Jer	6	20	To what parpofe bring you me frankin- obey. Arai, ro. cenfe from Saba, and the fweet {melling came from a farre coumrie? }y. 5, 44.
Jer	6	13	v. your holocautts arc not acceptable , and your victimes haucnot pleafed 44. me. x
Jer	6	3	Therefore thus faith our Lord : Behold I wil bring ruine vpon this people,and the fathers with the children thal fal in them together, neighbour and neighbour, and they fhal perifh.
Jer	6	22	Thus faxh our Lord ; Behold there commeth a people from the land of the {¢) North, !c) That isfrom and a great nation fhal arife vp from the ends of theearth.
Jer	6	23	It {hal Babylon, take arrow and thield : it is cruel, and wil haae no mercie. The voice Wih is north- tthereof thal found as the fea: and they thal mount vpon horfes , pre- aie from pared as a man to battel , apainft thee, o daughter of Sion.2
Jer	6	4	We haue ats heard thé fame thereof , our hands are diffolued : tribulation hath caught vs, forowesas 2 woman intrauel,
Jer	6	25	Goe not out to the fields, -and walke not in the way : becaufe the fword of the enemic is feare round abont.
Jer	6	26	Be girded with fackcloth, o daughter of my people, and be fprinkled with afhes: make thee a bitter lamentation gs the ; mourning of the only-begorten, becaufe the deftroyer shal fodainly comme vpon vs.
Jer	6	27	I haue ferte thee a ftrong proucr in my people : and thou fhalt kaow , and proue their way, 28..Al thefe Princes are decly~ ‘ ning , walking deccitfully , braflcand yron.: they areal corrupted, 29, hath meltedin vaine: for their matices are uot confumed.
Jer	6	30	Calpe Tout CHAP j & > The Tewes sod would neucr fuffer his Temple to be tzoughr alfo tha- external facrifices withs out internal tepenrance. ;, fhealdrake, =. away their Gin- aes ; but for their impeni- tence they and eaeis facrifices axe-rerected, & the.temple de- Hiroied. 6) B istrne hat: God fan- {ZiGéd the ta- locrnacle in: suo, 2nd af. terwards the cemple in Teru- fllem:bur if the people be wot fandihed, he isnattied 9 the place, fe) The King. ilome of ten tres,
Jer	50	1	prefumed See defroied j hey, Make yourwayes good, and your fudies : andl wil dwel with you in 544 THE PROTPHECIE
Jer	54	8	stherwife the "materiel temple wil nor faue them :
Jer	54	16	neitber-the prayers of the Propber shal belpe them, perfifting in their finnes >a
Jer	54	1	mor facrifice,, but. obedience tv Gods lay. pay) 7 that-was- ‘ronnie from our Lord; OB HE word: that-was-made-to lerenrie fi i Ne :
Jer	54	2	Stand inthe gate of the houfe of the Lord, and Ks i fay : t f our here this word,and fay : Heare ye the word o ‘ = Lord abluda; which:goe in by thefe gates. , to adare our wm sLord.-
Jer	54	3	Threfaith the: Lord of hofisthe God of Irael - i in words of lying , faying : (4) The temple of Sere a Teale of out Lord , it is the temple of ope words) For if.you thal wel dire your waies > and your Radics: Pi hal oe ind ement between aman and his. neighbour,
Jer	54	6	to the range 23 t he upit : andtoche.widow fal dee no oppreffion , nor ihe inne com bioud inthis place, and waike not after trange Godsto yeur owne ‘ i i i ouin‘this place : in the land , which Igaue to on eohees See ees aniog sa for euct.
Jer	54	8	Behold you trufi to your felues in words of lying : which fhal. net-profite you :
Jer	54	9	to fteale,. x murder to. committe aduanteric, to iiveare falely, to offers oe i ¥ Gods, which you .ksow.not. 10, : Means soe et heewe me ‘in this houte,, in which my name is aus ceed, ° ind hauefaid; Weare deliuered becaufe we haue done al: thele abominations. ar. Why, isthis houfethen wherein my name is: iouoested., im pour cies become adenne of theeues?
Jer	54	1	even] any: hane (een, faith our Lordy 12.Goe yeto (b).my-place in Stlo,wheremy- name dwelt from the beginning - and {ce -whatl hauc. ne fo it or the malice of my people If{tael ;
Jer	54	13	and now becaufe you haue one al pete workes ,faith.our Lord: and I haue fpoken to you cat ye ing >and freaking & you have nat heard:andd haue called you,and you auesnet anfwered: 14. 1 wildoeso this houfe, wherein my name is inuocated, wherin you haue confidence : and to the place which 1 haue ginen you and your fathers, as1 did ro Silo.
Jer	54	15	And! wil Ca eonteictced ot s'1 have caft away al-your bretheren ,, (c) the w fee Erhtaia sg Thousherefore pray not for this people, neither takes nro thee praife and prayer for them , ard refit ine fot: Pecans ere heare thee,
Jer	54	17	Seeftthou nat whasthefe doe inthe cities of luda,a Meee ee Afat. ai. Tof. 38. Ind. 18.} UReg. 3b Ifa, 6$. aReg. ge}. ildren gather the flicks ,& the tathers - f lerufalom 218.The children gat Kindlcihs fr &.the women.temper the dough to make cakes ynto the = EXe.26. OF 1EREMIE, 5 45 Queen of heauen, and to offer libaments vito ftrange Gods, and ro prouoke me to wrath.
Jer	54	19	Why doe they prouoke me to wrath ? faith our Lord :and not themfelues to che confufion of thete owne counte- nance ?
Jer	54	20	Therefore this faith our Lord God: Behoid my turie, and my isdignation is powred vpon this place, vpon men, and vpon beafts, and vpon the wood of the countrie, and vpon the fruits of the land, a:.d it fhal be kindled , and fhal not be quenched,
Jer	54	21	Thus faith the Lord of hoits the God of Ifract : Adde your holocauits to your vidims, and cate ye the Acth.
Jer	54	22	Becaufe1 fpake not with your fathers , and I (4) commanded them not inthe day , shat [ brought chem our of the land of Agypt, touching the word of holocaufts and viGims.
Jer	54	23	But this word Jcommanded them , faying: Heare ye my voice, and] wil’ be your Ged , and youfhal be my people: and walke yeia al the way, that! haue commanded you, that it may be wel with you, 24.And they heard not,nor inclined their eare: but haue gone in their pleafures, and in the peruerfitie-of their wicked hart : and haue been made backward and not foreward ,
Jer	54	25	from the day that their fathers came out of the land of Agypt, euentothis day, And { haue fentto youal my feruancs the Prophets by day , rifingearly, and fending,
Jer	54	26	And they have not heard me, norinclined cheir eare : but they hauehardned their neck, and haue wrought worfe thentheir fathers,
Jer	54	27	And thou {halt {peake vato them al thefe words, and they wilnot heare thee : and thou fhalt Cal them, and they wil not anfwer thée,
Jer	54	28	And thou fhalt fay tothem: This isthe nation which hath not heard the voice of the Lord their God,nor recciued difcipline : faith is perifhed, and is taken away out of their mouth.
Jer	54	29	Pole thy haire, and caft itaway , andtake lamenta- tion on high: becaufe our Lord hath caft of, and hath left the genera- tion of his furie,
Jer	54	30	becaufe the children of luda have done ewil in mine cics, faith our Lord, They haue put their {tumbling blocks in the houfe, wherin my name is inuocated , that they might polluteit:
Jer	54	31	and uney have builrthe excel{ts of Topheth , whichis in the valley of the fonne of Envom , that they might burne their fonnes, and theic daugb- ters with fire: which things I commanded not,nor thoughtin my hart, 32.Therfore loe the daies fhal come, faith ous Lord,and it thal no more be aid :Topheth,and the valley of the fonne of Ennom :-but the valley of flaughter-and They thal burie in Topheth,becaufe there is no place, 33-And the carcaffe of this people thal be for-meats to the foules of the ayre,and to the beafts of the land, and there thal be none to driue them away.34.And 1 wil make toceafe out ot the cities of luda, and out of the itreets of lerufalem , the voice of ioy,and the voice of gladnes , the voice of the bridcgraome , andthe voice of the bride : for the land shal bein defulation, Vuu 4 CHAP. (4) God gae his perfed law’ cemprifed in the ren com mandments: which alone being kept wil fuffice: and afterwards added ceremo- nial preceprs, toexercife the people in ex- ternal facrifi- ces of beafts and other core poral things to be offered tohimfelf, as wel to keep them fromido- latrie, as te leade them therby to im ternal verrues, and te fignific Myfteries of the new tefta~ ment.As is no- ted, Lemit, i, ° 562 THE PROPHECIE
Jer	7	1	The Babylonians fhoyling levufalene wil caft the bones of Kings, Priefls , Pro- phers, and others out of their fepulclres , and moft crueliy a/fid the liming:
Jer	7	5	God fo permitting, becaufe they would not repent, when the trae Prophers admonished them facadoc, 18.41 which rhe Prophet forefeeing lamenterh, (a) Perfecus © : frours {poile bones of the Kings of luda, and the bones ofthe the shrines of ‘ R Princes thereof, and the bones of Priefts , and the bo- Kings & other oe $ ~ nes of che Prophets, andthe bones of them that inha~ Prac Pe PLS bite lerufalem, out of their fepulchers.
Jer	7	2	And they tie, &alfoof 8eYS GR fhil fpread them abrode in the funne , and the moone, auarice if they and al' the hoft of heauen,which they haut lowed, and which they haue derichly ador- feryed & atrer which they haue walked, and whichthey haue fought, pee j and adored: they fhal notbe gathered, and. they thal nat be buried: they fhal be asa dunghi vpon the face of the earth.
Jer	7	3	And they thal choofe rather death then Ife, a) that thal be remaining of this.wicked kinred ia al places , whichare left , to the which I havecaft them out, faith the Lord of hofts.
Jer	7	4	And-thoufhak fay tothem: Thus faith our Lord: Shalnot he tharfalleth rife againe ? and he that is curncd away, fhal he notturneagaine ?
Jer	7	5	Why then is.this people in Terufalem tur- ned away with a contentious reuolring ? they hauc apprehended lying, and would norreturne,
Jer	7	6	I attended, and harkned :. no man f{peaketh that whichis good there is.none that doth penance for his finne,faying: What haue done? They are al turned tu. their owne courfe,as.an horfe oinz with-violence to battel,
Jer	7	7	The kite in the heauen hath knowen her time:the turtle , and the {walow, and the ftorke haue obferned the time of their comming : but my people hauenot Knowen the indge. ment of the Lord.
Jer	7	8	How fay you: We are wife, and the law of eur Lord is with.vs ein very.deede the lying penne of the Scribes hath b-Thofe that wrought lving. ¢. The wife are confounded , they are terrified and tofelte knew. teKenctor they (b ) hauccaft away the word of aur Lord , and there is doe ofthe No Wifcdom in them,
Jer	7	10	Therefore will gine their women to ftran- av ,& obferue gers, their helds.to inheritours.: becaufe from the leaft eucn to the ‘notin wor- greateft al folow auarice : tram the Prophet cuca tothe Pricit al make es hauenot lies, a, And they healed the deftru@ion of ehe daughter of my people rue wifdom, . inie, faying :Peac whenth . toignominic, faying : Peace, peace, when there wasnot peacc.12.. They are confounded , becaufethey haue done abomination : yea rather they are not confounded withcontuffion , and they have not knowen how ! to bluth : therefore fhal they falamongthem that fal inthe time of their vifitation they fhal fal, faith our Lord.
Jer	7	13	Gathering J wil gather them OF IEREMIE. $43 them tozether, faith our Lord, there is no grape in the vines, and there areno figges on the figrree, the leafe is fallen downe : and I haue giuen them the things that are pafled,
Jer	7	14	Why doe we fit >come cogether’ and let vs enter into the fenced citie , and let vsbe filent there: becaufe the Lord our God bath madevs to be filent, and hath ginen vs water of gaule for drinke ; for we haue finned to our Lord.
Jer	7	15	We expected peace and there was no good : a time of medicine and behold feare,
Jer	7	16	From Dan was che {noring’ noyfe of his horfes heard , with the voice of the neyinges of his fighting horfes al the land was moucd: and © they came and deuoured the land , and the fulnes thereof : the citte & the inhabitants thereof,
Jer	7	17	For behold 1 wil fend you (¢) ferpents ba- faliskes , for which there isno enchantment ; aud they thal bite you, faith our Lord.
Jer	7	18	My forow is aboue forow , my hart mourning within me,
Jer	7	19	Behold the voice of the dauzhter of my people from a farre couatrie : Is not our Lord in Sion:oris not her King i iner? Way then daue they prouoked me to wrath in their {culptils, & ia ftrangeva- Lnities:?;
